RegionID,SizeRank,Metro,RegionType,State,Date,Rent,CPI,Year,Income,Month,Year_Num,Month_Num,Quarter,Rent_Lag_1,Rent_Lag_3,Rent_Lag_12,Rent_Roll_3,Rent_Roll_6,Rent_Roll_12,Rent_Growth_MoM,Rent_Growth_YoY
395057,12,"San Francisco, CA",msa,CA,2017-12-31,2583.094230893256,,2017,76710.0,12,2,36,4,2585.823638165333,2597.7575462299737,2467.4118261001818,2588.0577891122593,2590.373030408066,2557.3672115531167,-0.0010555272338733657,0.04688410891501382
395057,12,"San Francisco, CA",msa,CA,2018-01-31,2589.2846675172127,,2018,77700.0,1,3,37,1,2583.094230893256,2595.25549827819,2476.134570138892,2586.067512191934,2591.0322497650745,2566.7963863346436,0.0023965198597559745,0.045696263338375065
395057,12,"San Francisco, CA",msa,CA,2018-02-28,2605.385698934546,,2018,77700.0,2,3,38,1,2589.2846675172127,2585.823638165333,2495.539459023495,2592.588199115005,2592.766880003085,2575.9502396605644,0.006218331888850237,0.044017031874155954
395057,12,"San Francisco, CA",msa,CA,2018-03-31,2614.303943304422,,2018,77700.0,3,3,39,1,2605.385698934546,2583.094230893256,2518.953718104126,2602.9914365853933,2595.5246128488266,2583.896091760589,0.003423003501371369,0.037853107230592764
395057,12,"San Francisco, CA",msa,CA,2018-04-30,2628.650096073894,,2018,77700.0,4,3,40,2,2614.303943304422,2589.2846675172127,2534.6934643784125,2616.113246104287,2601.0903791481105,2591.7258110685457,0.005487561156083176,0.037068242379566296
395057,12,"San Francisco, CA",msa,CA,2018-05-31,2643.65980389098,,2018,77700.0,5,3,41,2,2628.650096073894,2605.385698934546,2549.361081708133,2628.871281089765,2610.729740102385,2599.5840379171163,0.0057100440410475795,0.03698915891493271
395057,12,"San Francisco, CA",msa,CA,2018-06-30,2663.1690955590934,,2018,77700.0,6,3,42,2,2643.65980389098,2614.303943304422,2571.4860628359456,2645.159665174656,2624.075550880025,2607.2242906440456,0.007379652873414022,0.03565371558811248
395057,12,"San Francisco, CA",msa,CA,2018-07-31,2678.3327372835183,,2018,77700.0,7,3,43,3,2663.1690955590934,2628.650096073894,2585.329351375163,2661.720545577864,2638.9168958410755,2614.974572803075,0.00569383361714082,0.03597351566015616
395057,12,"San Francisco, CA",msa,CA,2018-08-31,2688.028825313143,,2018,77700.0,8,3,44,3,2678.3327372835183,2643.65980389098,2594.977917506482,2676.5102193852517,2652.6907502375084,2622.728815120297,0.0036201954651307044,0.03585807307989497
395057,12,"San Francisco, CA",msa,CA,2018-09-30,2687.9093331183744,,2018,77700.0,9,3,45,3,2688.028825313143,2663.1690955590934,2597.7575462299737,2684.756965238345,2664.9583152065,2630.2414640276634,-4.445346480042023e-05,0.0347036955081641
395057,12,"San Francisco, CA",msa,CA,2018-10-31,2683.5250068167265,,2018,77700.0,10,3,46,4,2687.9093331183744,2678.3327372835183,2595.25549827819,2686.4877217494145,2674.104133663639,2637.597256405875,-0.0016311287912980088,0.03401187613207979
395057,12,"San Francisco, CA",msa,CA,2018-11-30,2677.0146833409285,,2018,77700.0,11,3,47,4,2683.5250068167265,2688.028825313143,2585.823638165333,2682.8163410920097,2679.6632802386307,2645.1965101705077,-0.0024260342121874556,0.035265763615764945
395057,12,"San Francisco, CA",msa,CA,2018-12-31,2676.927476785109,,2018,77700.0,12,3,48,4,2677.0146833409285,2687.9093331183744,2583.094230893256,2679.155722314255,2681.9563437763,2653.0159473281624,-3.2576046878785014e-05,0.03632590896980359
395057,12,"San Francisco, CA",msa,CA,2019-01-31,2682.3228135156587,,2019,83260.0,1,4,49,1,2676.927476785109,2683.5250068167265,2589.2846675172127,2678.754991213899,2682.6213564816567,2660.769126161366,0.0020154960406433275,0.03593198815318277
395057,12,"San Francisco, CA",msa,CA,2019-02-28,2691.3003123813824,,2019,83260.0,2,4,50,1,2682.3228135156587,2677.0146833409285,2605.385698934546,2683.516867560717,2683.166604326363,2667.9286772819355,0.003346912168993299,0.03297577532645968
395057,12,"San Francisco, CA",msa,CA,2019-03-31,2704.595092045523,,2019,83260.0,3,4,51,1,2691.3003123813824,2676.927476785109,2614.303943304422,2692.7394059808544,2685.9475641475547,2675.4529396770276,0.0049399093824564755,0.034537357055344886
395057,12,"San Francisco, CA",msa,CA,2019-04-30,2714.1755407921078,,2019,83260.0,4,4,52,2,2704.595092045523,2682.3228135156587,2628.650096073894,2703.356981739671,2691.055986476785,2682.580060070212,0.0035422857842055677,0.03253588023980569
395057,12,"San Francisco, CA",msa,CA,2019-05-31,2729.250410559406,,2019,83260.0,5,4,53,2,2714.1755407921078,2691.3003123813824,2643.65980389098,2716.007014465679,2699.761941013198,2689.7126106259143,0.005554124831181229,0.03237580211434632
395057,12,"San Francisco, CA",msa,CA,2019-06-30,2742.681412672129,,2019,83260.0,6,4,54,2,2729.250410559406,2704.595092045523,2663.1690955590934,2728.7024546745474,2710.7209303277014,2696.3386370520006,0.004921132212991175,0.029856278088246313
395057,12,"San Francisco, CA",msa,CA,2019-07-31,2761.379469662328,,2019,83260.0,7,4,55,3,2742.681412672129,2714.1755407921078,2678.3327372835183,2744.437097631288,2723.8970396854797,2703.259198083568,0.006817436725901738,0.031006876488034685
395057,12,"San Francisco, CA",msa,CA,2019-08-31,2768.099856709862,,2019,83260.0,8,4,56,3,2761.379469662328,2729.250410559406,2688.028825313143,2757.3869130147727,2736.696963740226,2709.9317840332947,0.0024337064577204526,0.029788010694933975
395057,12,"San Francisco, CA",msa,CA,2019-09-30,2765.1256319796325,,2019,83260.0,9,4,57,3,2768.099856709862,2742.681412672129,2687.9093331183744,2764.868319450607,2746.785387062578,2716.366475605066,-0.0010744643922507846,0.02872727063739
395057,12,"San Francisco, CA",msa,CA,2019-10-31,2753.203387890456,,2019,83260.0,10,4,58,4,2765.1256319796325,2761.379469662328,2683.5250068167265,2762.1429588599835,2753.2900282456358,2722.1730073612102,-0.004311646440686712,0.025965243810559313
395057,12,"San Francisco, CA",msa,CA,2019-11-30,2745.6107206559395,,2019,83260.0,11,4,59,4,2753.203387890456,2768.099856709862,2677.0146833409285,2754.6465801753425,2756.016746595058,2727.8893438041277,-0.00275775747912832,0.0256240795920486
395057,12,"San Francisco, CA",msa,CA,2019-12-31,2746.602089911447,,2019,83260.0,12,4,60,4,2745.6107206559395,2765.1256319796325,2676.927476785109,2748.472066152614,2756.6701928016105,2733.695561564656,0.00036107422222997343,0.026027829939574865
395057,12,"San Francisco, CA",msa,CA,2020-01-31,2755.2066969629764,,2020,81580.0,1,5,61,1,2746.602089911447,2753.203387890456,2682.3228135156587,2749.1398358434544,2755.6413973517188,2739.769218518599,0.0031328189413148966,0.02717192840476579
395057,12,"San Francisco, CA",msa,CA,2020-02-29,2762.744616154316,,2020,81580.0,2,5,62,1,2755.2066969629764,2745.6107206559395,2691.3003123813824,2754.851134342913,2754.748857259128,2745.722910499677,0.002735881558232567,0.026546388540978905
395057,12,"San Francisco, CA",msa,CA,2020-03-31,2768.6825988451237,,2020,81580.0,3,5,63,1,2762.744616154316,2746.602089911447,2704.595092045523,2762.2113039874725,2755.3416850700432,2751.0635360663105,0.002149305678160296,0.02369578610420775
395057,12,"San Francisco, CA",msa,CA,2020-04-30,2761.973066375448,,2020,81580.0,4,5,64,2,2768.6825988451237,2755.2066969629764,2714.1755407921078,2764.466760458296,2756.8032981508754,2755.046663198255,-0.002423366431556384,0.017610329496002608
395057,12,"San Francisco, CA",msa,CA,2020-05-31,2750.719174840311,,2020,81580.0,5,5,65,2,2761.973066375448,2762.744616154316,2729.250410559406,2760.458280020294,2757.6547071816035,2756.8357268883306,-0.004074584097920053,0.007866176074515785
395057,12,"San Francisco, CA",msa,CA,2020-06-30,2732.0377731496624,,2020,81580.0,6,5,66,2,2750.719174840311,2768.6825988451237,2742.681412672129,2748.243338121807,2755.2273210546396,2755.948756928125,-0.006791460888308731,-0.003880742208442256
395057,12,"San Francisco, CA",msa,CA,2020-07-31,2711.5851681051686,,2020,81580.0,7,5,67,3,2732.0377731496624,2761.973066375448,2761.379469662328,2731.447372031714,2747.9570662450046,2751.799231798362,-0.007486208736021571,-0.018032400872180276
395057,12,"San Francisco, CA",msa,CA,2020-10-31,2565.995758989969,,2020,81580.0,10,5,70,4,2711.5851681051686,2750.719174840311,2768.099856709862,2669.8729000816,2715.1655900509472,2734.9572236550375,-0.053691623198004135,-0.07301185223863704
395057,12,"San Francisco, CA",msa,CA,2020-11-30,2530.946281981232,,2020,81580.0,11,5,71,4,2565.995758989969,2732.0377731496624,2765.1256319796325,2602.8424030254564,2675.542870573632,2715.4422778218373,-0.013659210809659816,-0.08469031109835856
395057,12,"San Francisco, CA",msa,CA,2020-12-31,2514.55038739938,,2020,81580.0,12,5,72,4,2530.946281981232,2711.5851681051686,2753.203387890456,2537.1641427901936,2634.305757410954,2695.5545277809147,-0.006478167750371022,-0.08668193622772469
395057,12,"San Francisco, CA",msa,CA,2021-01-31,2508.934279505263,,2021,81270.0,1,6,73,1,2514.55038739938,2565.995758989969,2745.6107206559395,2518.1436496286246,2594.0082748551126,2675.831491018358,-0.0022334441665037286,-0.08620174716324436
395057,12,"San Francisco, CA",msa,CA,2021-02-28,2523.2706178793005,,2021,81270.0,2,6,74,1,2508.934279505263,2530.946281981232,2746.602089911447,2515.585094927981,2559.2137489767188,2657.220535015679,0.005714114750293264,-0.0813119136741598
395057,12,"San Francisco, CA",msa,CA,2021-03-31,2545.910910905304,,2021,81270.0,3,6,75,1,2523.2706178793005,2514.55038739938,2755.2066969629764,2526.038602763289,2531.6013727767413,2639.779219510873,0.008972598050157377,-0.07596373306161608
395057,12,"San Francisco, CA",msa,CA,2021-04-30,2571.053497071913,,2021,81270.0,4,6,76,2,2545.910910905304,2508.934279505263,2762.744616154316,2546.745008618839,2532.4443291237317,2623.8049595873395,0.009875673991148748,-0.06938430644712756
395057,12,"San Francisco, CA",msa,CA,2021-05-31,2603.581024451647,,2021,81270.0,5,6,77,2,2571.053497071913,2523.2706178793005,2768.6825988451237,2573.515144142955,2544.5501195354677,2610.0464950545497,0.012651439348414284,-0.05963181711848953
395057,12,"San Francisco, CA",msa,CA,2021-06-30,2645.6813294644526,,2021,81270.0,6,6,78,2,2603.581024451647,2545.910910905304,2761.973066375448,2606.7719503293374,2566.4052765463134,2600.3555169786337,0.01617015357594731,-0.04210458759599922
395057,12,"San Francisco, CA",msa,CA,2021-07-31,2693.659872378109,,2021,81270.0,7,6,79,3,2645.6813294644526,2571.053497071913,2750.719174840311,2647.6407420980695,2597.1928753584543,2595.6005751067837,0.01813466436011346,-0.020743412480670465
395057,12,"San Francisco, CA",msa,CA,2021-08-31,2728.767418653276,,2021,81270.0,8,6,80,3,2693.659872378109,2603.581024451647,2732.0377731496624,2689.369540165279,2631.4423421541164,2595.328045565418,0.013033399886590802,-0.001197038536043471
395057,12,"San Francisco, CA",msa,CA,2021-09-30,2741.6581987182744,,2021,81270.0,9,6,81,3,2728.767418653276,2645.6813294644526,2711.5851681051686,2721.3618299165532,2664.0668901229456,2597.8341314498434,0.004724030335777174,0.011090572026590806
395057,12,"San Francisco, CA",msa,CA,2021-10-31,2737.5660737522057,,2021,81270.0,10,6,82,4,2741.6581987182744,2693.659872378109,2565.995758989969,2735.9972303745853,2691.8189862363274,2612.1316576800295,-0.0014925729866624993,0.06686305468788856
395057,12,"San Francisco, CA",msa,CA,2021-11-30,2730.4779773652194,,2021,81270.0,11,6,83,4,2737.5660737522057,2728.767418653276,2530.946281981232,2736.5674166119,2712.9684783885896,2628.759298962029,-0.0025891964599309425,0.07883679586743075
395057,12,"San Francisco, CA",msa,CA,2021-12-31,2732.861881642995,,2021,81270.0,12,6,84,4,2730.4779773652194,2741.6581987182744,2514.55038739938,2733.6353109201395,2727.498570418347,2646.9519234823297,0.000873072149835119,0.08681929594156945
395057,12,"San Francisco, CA",msa,CA,2022-01-31,2747.9765756167167,,2022,79500.0,1,7,85,1,2732.861881642995,2737.5660737522057,2508.934279505263,2737.10547820831,2736.551354291448,2666.872114824951,0.005530720039402359,0.09527642794955571
